username,nome_completo,verificado,url_foto_perfil,status_relacao,bio,n_publicacoes,n_seguidores,n_seguindo,link_externo,verificado,status_conta,foto_perfil,categoria,nome_completo,conta_comercial,destaque_stories,posts_recentes,engajamento_medio
luciana_moraes_guimaraes,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/479511565_494773653411776_3967604982824627496_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=108&_nc_oc=Q6cZ2QF7MwuUuvaG-dbtP_gIFZ95xMKauLclp0LeuNAGIWJLkFZcBU7yAamEWysNlRSHfjmLcXxApWQyl_xvGrWdPesx&_nc_ohc=HZdmwUFbvQsQ7kNvwGhM_rO&_nc_gid=4zJzrX_DBmih7RJ9Vxzgcw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfQB7OqZ4ZSmyu9U84GU6tdzsLJiYqdHYQ2G6zozkZEVXQ&oe=68926CB7&_nc_sid=6ff7c8,Seguir,luciana_moraes_guimaraes Luciana Guimarães 0 posts 0 489 489 180 180 Casada com @michael_guimaraes_41 💍 🌸Professora 📚 Herdeira do maior amor que existe❤️JESUS❤️,0,0,0,,False,Pública,0,,,False,0,0,0
luanardcc,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/520401955_18079319122896940_1043666097221524320_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QEk5x4-iUCs8P1co1B6HfLcvK0YMhr7HpRPjOlC7eRJnnJxpEwAVEuJs-jLU2moivxN-SmX09X9oR-MzHcxZAGt&_nc_ohc=4KWrtBfSwu0Q7kNvwEJCtxi&_nc_gid=g7cUOCnxgpwbON6hkvuyJw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfRIml85vblyv6LZjM-8JQr14fcy5gJLbAjMIwStosWCLg&oe=689282D8&_nc_sid=6ff7c8,Seguir,,0,0,0,,False,Erro de carregamento,0,,,False,0,0,0
irenesantos6390,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/471561958_2364259440639230_6181809200106627185_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDI0LmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=102&_nc_oc=Q6cZ2QEk5x4-iUCs8P1co1B6HfLcvK0YMhr7HpRPjOlC7eRJnnJxpEwAVEuJs-jLU2moivxN-SmX09X9oR-MzHcxZAGt&_nc_ohc=TzqFgDjZBg0Q7kNvwHBQXUy&_nc_gid=g7cUOCnxgpwbON6hkvuyJw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfSlZInl1UUm9P-K8fUtli5yuAdHsPNijDKveEy23zylIQ&oe=68925E89&_nc_sid=6ff7c8,Seguir,irenesantos6390 Irene Santos 13 posts 13 521 521 1.769 1.769,0,0,0,https://www.threads.com/@irenesantos6390?xmt=AQF0OjdcSTEHoWa_hQYRZxRK7vgLH2vYP5rT4z_NN0O5S6k,False,Pública,0,,,False,0,0,0
georgiamborba,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/478310798_609085541942648_1348811638011711189_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=108&_nc_oc=Q6cZ2QEk5x4-iUCs8P1co1B6HfLcvK0YMhr7HpRPjOlC7eRJnnJxpEwAVEuJs-jLU2moivxN-SmX09X9oR-MzHcxZAGt&_nc_ohc=hwHNwZkzQyIQ7kNvwExoXkz&_nc_gid=g7cUOCnxgpwbON6hkvuyJw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfQVt5OAvlI_IMOBaRO4xYZa8umk74HG4X_uJ-I_JtilRg&oe=68926790&_nc_sid=6ff7c8,Seguir,georgiamborba Geórgia - Consultora Finanças e Gestora de BPO 145 posts 145 1.058 1.058 2.010 2.010,0,0,0,,False,Pública,0,,,False,0,0,0
larissa_oortiz,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/455031546_509430744819807_8966216328111642040_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDc5LmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QEk5x4-iUCs8P1co1B6HfLcvK0YMhr7HpRPjOlC7eRJnnJxpEwAVEuJs-jLU2moivxN-SmX09X9oR-MzHcxZAGt&_nc_ohc=2dbL--TlKA8Q7kNvwGghGG5&_nc_gid=g7cUOCnxgpwbON6hkvuyJw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfQNZZwq1Qdl61cJ_32ODXq0JXdEEP-KIA5EP4xHLzRpXg&oe=68928414&_nc_sid=6ff7c8,Seguir,larissa_oortiz 𝑳𝒂𝒓𝒊𝒔𝒔𝒂 𝑶𝒓𝒕𝒊𝒛 17 posts 17 751 751 201 201 •mamãe do Pedro 🩵 •salmos 91:7❤️‍🔥,0,0,0,https://www.threads.com/@larissa_oortiz?xmt=AQF0ixWvFRonGJ2XX_UbN1BW-PnSzF1ns-y2_n6KWw4haHs,False,Pública,0,,,False,0,0,0
sienemoura,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/491509940_18143828446376231_885651077524335431_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QEk5x4-iUCs8P1co1B6HfLcvK0YMhr7HpRPjOlC7eRJnnJxpEwAVEuJs-jLU2moivxN-SmX09X9oR-MzHcxZAGt&_nc_ohc=0Qr3as1wmwQQ7kNvwFZ3fiw&_nc_gid=g7cUOCnxgpwbON6hkvuyJw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfROUN9Vvs8FBVYqzRd5lzmYpPKNY1CIFv5Hu_yS9COI8Q&oe=68927960&_nc_sid=6ff7c8,Seguir,"sienemoura 18 posts 18 65 65 148 148 Siene Moura ""Tudo posso naquela que me fortalece""",0,0,0,,False,Pública,0,,,False,0,0,0
g.llirah,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/502960228_17947737296990807_6270039714380048445_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QEk5x4-iUCs8P1co1B6HfLcvK0YMhr7HpRPjOlC7eRJnnJxpEwAVEuJs-jLU2moivxN-SmX09X9oR-MzHcxZAGt&_nc_ohc=bZDgA1ACOcsQ7kNvwH39L3e&_nc_gid=g7cUOCnxgpwbON6hkvuyJw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfSdlsy3_xlGtxYMOUITtzZz204ZozC-FqBDO1uWyvDE7Q&oe=689273F7&_nc_sid=6ff7c8,Seguir,g.llirah Gabrielly Lira✨ 13 posts 13 197 197 137 137 PÁ | MT📍 Beauty ✨ www.tiktok.com/@g_lirah?_t=ZM-8vMmRiHhiMA&_r=1 .,,,0,,False,Pública,0,,,False,0,0,0
valleryaramos,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/372121083_680698170576011_4237729423337112530_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MTcuYzIifQ&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=111&_nc_oc=Q6cZ2QEk5x4-iUCs8P1co1B6HfLcvK0YMhr7HpRPjOlC7eRJnnJxpEwAVEuJs-jLU2moivxN-SmX09X9oR-MzHcxZAGt&_nc_ohc=bqpHqqF_WkEQ7kNvwHlv6nN&_nc_gid=g7cUOCnxgpwbON6hkvuyJw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfQOgNFXWkfYxR2X-bslR1iSs5mamwHrRPJhtOZEG8cHlA&oe=68928C25&_nc_sid=6ff7c8,Seguir,valleryaramos Vallerya Ramos❣️ 18 posts 18 940 940 792 792 ...verdade na mente paz no coração 1989❤️ 🦋... 13/03 pisciana🐟 vovó do José Henrique 🤴💙,0,0,0,https://www.threads.com/@valleryaramos?xmt=AQF0YlYm5-3x0l1RqMmHXVS775Ky1Icez_cf6S5Y2Iag_CE,False,Pública,0,,,False,0,0,0
luana.britto14,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/515017172_17884395477323117_8641249129326640060_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=105&_nc_oc=Q6cZ2QEk5x4-iUCs8P1co1B6HfLcvK0YMhr7HpRPjOlC7eRJnnJxpEwAVEuJs-jLU2moivxN-SmX09X9oR-MzHcxZAGt&_nc_ohc=jnBH1vMGCwAQ7kNvwEGB5Uo&_nc_gid=g7cUOCnxgpwbON6hkvuyJw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfTMAUiRQ4XmwrslSCkhDiw1RuxD7ByxfaGDVYLVyjxCsg&oe=68926039&_nc_sid=6ff7c8,Seguir,luana.britto14 Luana 83 posts 83 387 387 1.023 1.023 🤎,,,,,False,Pública,0,,,False,0,0,0
isabelaguimaraee_,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/497056148_18046701401590138_7633954020252931826_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2QEk5x4-iUCs8P1co1B6HfLcvK0YMhr7HpRPjOlC7eRJnnJxpEwAVEuJs-jLU2moivxN-SmX09X9oR-MzHcxZAGt&_nc_ohc=zMsF8cw80qIQ7kNvwFq4Vnj&_nc_gid=g7cUOCnxgpwbON6hkvuyJw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfRsPftZZxZEDVcsk1VYIuOnYlev5vx5HYEfzwMpavC-lg&oe=689285DB&_nc_sid=6ff7c8,Seguir,isabelaguimaraee_ Bela 2 posts 2 560 560 552 552 Salmos 73:26👑 🌊.🩵.🌎,0,0,0,,False,Pública,0,,,False,0,0,0
cake_house.2025,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/520227899_17847078030522448_3200101405761492308_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=104&_nc_oc=Q6cZ2QEk5x4-iUCs8P1co1B6HfLcvK0YMhr7HpRPjOlC7eRJnnJxpEwAVEuJs-jLU2moivxN-SmX09X9oR-MzHcxZAGt&_nc_ohc=YXD_KAuRmd0Q7kNvwG9gKKQ&_nc_gid=g7cUOCnxgpwbON6hkvuyJw&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfT4bhFLEvo6_GzENfMg4AZUrMtcfIq5oQdsULu26eyASg&oe=68926F5D&_nc_sid=6ff7c8,Seguir,cake_house.2025 Cake house Cfs 12 posts 12 393 393 358 358 Empreendedor(a) Vendas pausadas Empreendedor(a) Vendas pausadas Clientes 🥰🫶🏻🩷,0,0,0,,False,Pública,0,,,False,0,0,0
shineraysorrisomt,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/491425280_1043925534256339_2778427192566322041_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4zNDMuYzIifQ&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QGvqLyMTfyhyW_-C2Psbu0ZiwxUprLCuBvHD8sIBKLNvLN8NEgFoireDQ2EbyxQYB0sS4tF3fT6i6ezUVbn_M4M&_nc_ohc=EE9yQxoJYFEQ7kNvwEcAy6a&_nc_gid=RPQdk0bJhgGlHh9bSDqBew&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfSAUsgVYMZuDFmRGHxu_fuuxhgHeObsLmi0Xh6b8RIUpQ&oe=68926152&_nc_sid=6ff7c8,Seguir,"shineraysorrisomt Shineray Sorriso MT 68 posts 68 2.363 2.363 346 346 📍 Av. Tancredo Neves, 764 – Centro 66 99920 8284 wats Vem ser SHINERAY! Clientes Motocicletas Quadriciclo Bruna Salu Paula Biazin",,0,0,https://www.threads.com/@shineraysorrisomt?xmt=AQF0DhpXSlV2Rk_ahVuOiPcH9lSz8ZhAFWLz1yrTgaunY5g,False,Pública,0,,,False,0,0,0
tecnicasamara,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/522183847_18374520700130064_3917042349233335052_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2QGvqLyMTfyhyW_-C2Psbu0ZiwxUprLCuBvHD8sIBKLNvLN8NEgFoireDQ2EbyxQYB0sS4tF3fT6i6ezUVbn_M4M&_nc_ohc=FyPPI_yh-EgQ7kNvwH3tglh&_nc_gid=RPQdk0bJhgGlHh9bSDqBew&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfTca554V1aZSvIlBW1KfKL6dmU8r_IZhrd43NqJcPxIAg&oe=689293BE&_nc_sid=6ff7c8,Seguir,tecnicasamara Samara Rocha Pires 222 posts 222 759 759 899 899 técnica de enfermagem & cuidadora de idosos 🩺♥️ ❤ ✝️ Filhos!,,,,https://www.threads.com/@tecnicasamara?xmt=AQF0lqRqhfqAJsPOvXKJeH-rPvo58WV-Bfcq66oEtCJ199I,False,Pública,0,,,False,0,0,0
nayara_privatss_12,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/456236060_912300300746638_7892127520016790191_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=110&_nc_oc=Q6cZ2QGvqLyMTfyhyW_-C2Psbu0ZiwxUprLCuBvHD8sIBKLNvLN8NEgFoireDQ2EbyxQYB0sS4tF3fT6i6ezUVbn_M4M&_nc_ohc=B9I6LuZhn_cQ7kNvwGthzLZ&_nc_gid=RPQdk0bJhgGlHh9bSDqBew&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfRIJ2kGjZejsRAuHEfsyRp8H8eDK71x7TyxPtH2TIEE4g&oe=68925C76&_nc_sid=6ff7c8,Seguir,nayara_privatss_12 baby_bata 💙 2 posts 2 245 245 361 361 Saved by grace 🤍 Criação do Criador 🥺👌 Deternômio 11:24,0,0,0,,False,Pública,0,,,False,0,0,0
its_me_wiwy03,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/517213123_18072563887955313_7840323392133567574_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=109&_nc_oc=Q6cZ2QGvqLyMTfyhyW_-C2Psbu0ZiwxUprLCuBvHD8sIBKLNvLN8NEgFoireDQ2EbyxQYB0sS4tF3fT6i6ezUVbn_M4M&_nc_ohc=Xsx3u0vI75QQ7kNvwH8RwvH&_nc_gid=RPQdk0bJhgGlHh9bSDqBew&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfQr4ss3wo7Xt0iO_1GUOMD9zsre8uuGrvBaQVuUBqL9Dw&oe=689291EB&_nc_sid=6ff7c8,Seguir,"its_me_wiwy03 Wizney Chiconela!<3❤️🦋 0 posts 0 892 892 871 871 Islam is my denn, jannah is my dream!❤️‍🩹 UmmeKultum's mom!🤍",0,0,0,https://www.threads.com/@its_me_wiwy03?xmt=AQF054GtCrPDvkpNYseJFPzazOcAOHpS2SYn5Ut9DfyS828,False,Pública,0,,,False,0,0,0
stefanielungim,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/458998036_1458381218113867_4893886544310623544_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MjAuYzIifQ&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QGvqLyMTfyhyW_-C2Psbu0ZiwxUprLCuBvHD8sIBKLNvLN8NEgFoireDQ2EbyxQYB0sS4tF3fT6i6ezUVbn_M4M&_nc_ohc=vHqXKKmd4f4Q7kNvwE8tfeq&_nc_gid=RPQdk0bJhgGlHh9bSDqBew&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfTdkAbA-VWRlJ8L5Kqqoq5rx_bwGt8PxpUxfSaqY_L_Cw&oe=68926337&_nc_sid=6ff7c8,Seguir,stefanielungim Stefanie Lungim 41 posts 41 178 178 322 322 Deus🙏 Família👧👧🧒🧒👧 ❤️💍 🦋 bem me quero ❤️,0,0,0,https://www.facebook.com/profile.php?id=100027283506326&ref=_ig_profile_ac,False,Pública,0,,,False,0,0,0
elizeteferreira569,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/520891457_17859772182449130_4513972748214448203_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=106&_nc_oc=Q6cZ2QGvqLyMTfyhyW_-C2Psbu0ZiwxUprLCuBvHD8sIBKLNvLN8NEgFoireDQ2EbyxQYB0sS4tF3fT6i6ezUVbn_M4M&_nc_ohc=jr9x3Y9_ybgQ7kNvwGmBEjp&_nc_gid=RPQdk0bJhgGlHh9bSDqBew&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfT25YhCS7Tzbj6qifp_j0izo7coKsqOzS3SYTnJsbodfQ&oe=689264C5&_nc_sid=6ff7c8,Seguir,,0,0,0,,False,Erro de carregamento,0,,,False,0,0,0
brueduardda_,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/487462585_947898530751632_9092404460720090002_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=108&_nc_oc=Q6cZ2QGvqLyMTfyhyW_-C2Psbu0ZiwxUprLCuBvHD8sIBKLNvLN8NEgFoireDQ2EbyxQYB0sS4tF3fT6i6ezUVbn_M4M&_nc_ohc=2dHt8ysCcS8Q7kNvwHcWfKi&_nc_gid=RPQdk0bJhgGlHh9bSDqBew&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfS2iUM-KYFHALkhJutzzo7ASWXOxqlSv8bzNAJ3BdJFPg&oe=689281DB&_nc_sid=6ff7c8,Seguir,brueduardda_ Bruna Eduarda | Maquiadora em SJE MG 46 posts 46 988 988 2.336 2.336 Empreendedor(a) wa.link/9uy5ot cursos perfurações ❤️💍 Maquiagem,,,,,False,Pública,0,,,False,0,0,0
laura_silva096,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/489723704_1229744431900164_3384731758281964871_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby43MDQuYzIifQ&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=100&_nc_oc=Q6cZ2QGvqLyMTfyhyW_-C2Psbu0ZiwxUprLCuBvHD8sIBKLNvLN8NEgFoireDQ2EbyxQYB0sS4tF3fT6i6ezUVbn_M4M&_nc_ohc=KjR9oHqgel8Q7kNvwFhd7ZL&_nc_gid=RPQdk0bJhgGlHh9bSDqBew&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfRWfZ2vVXTt7yzigxfwOfq72XwRFIF4wlxT9S1gaZCkqA&oe=6892818E&_nc_sid=6ff7c8,Seguir,laura_silva096 Laura Silva 10 posts 10 972 972 503 503,0,0,0,https://www.facebook.com/profile.php?id=100012364118431&ref=_ig_profile_ac,False,Pública,0,,,False,0,0,0
thallia_45,,False,https://scontent-atl3-2.cdninstagram.com/v/t51.2885-19/464760996_1254146839119862_3605321457742435801_n.png?stp=dst-jpg_e0_s150x150_tt6&cb=8577c754-c2464923&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xNTAuYzIifQ&_nc_ht=scontent-atl3-2.cdninstagram.com&_nc_cat=1&_nc_oc=Q6cZ2QHwxO8IRyQ9V_I_Zhbs4d_om-nxmN-jTIEynFqpzEd0ollm7hsR1EGw_S_7tEy8sNwTO48SaKr9Cf9p0Z0Q5hal&_nc_ohc=cmGW-gSOmkoQ7kNvwGro24d&_nc_gid=wftLRPPdM31b9LSbbSqj8A&edm=AJ9x6zYBAAAA&ccb=7-5&ig_cache_key=YW5vbnltb3VzX3Byb2ZpbGVfcGlj.3-ccb7-5-cb8577c754-c2464923&oh=00_AfQHgnBa5OkNblfqP9Nxq6AVJcxqjsuCFA5d5XD1b7cdqA&oe=68928E28&_nc_sid=65462d,Seguir,thallia_45 4 posts 4 86 86 179 179,0,0,0,,False,Pública,0,,,False,0,0,0
sirqueiradias,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/473055807_1311824693167364_1092509467360741763_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby44NTMuYzIifQ&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=108&_nc_oc=Q6cZ2QGvqLyMTfyhyW_-C2Psbu0ZiwxUprLCuBvHD8sIBKLNvLN8NEgFoireDQ2EbyxQYB0sS4tF3fT6i6ezUVbn_M4M&_nc_ohc=icMMhg5bj98Q7kNvwFRhQjw&_nc_gid=RPQdk0bJhgGlHh9bSDqBew&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfSfY37izhhGMV8OHSiTLbkStKJQ4odw3fArcqdlalw9Nw&oe=6892861D&_nc_sid=6ff7c8,Seguir,sirqueiradias Reny Cristina Sirqueira Dias 72 posts 72 717 717 1.009 1.009 😍😍 Fortaleza Nova xavantina Competição Caldas Novas Conquista Jalapão karatecas Goiânia Palmas Blumenau Barrio de Vinho Musseu Pomerode Beto Carreiro,,,,https://www.threads.com/@sirqueiradias?xmt=AQF0dm5nbt2ADwy8AXf3dwrwlw2K9nkPlIEcYOBIs1IkEwA,False,Pública,0,,,False,0,0,0
w.say_manu,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/522429810_18005668823790277_1207790516255684570_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=101&_nc_oc=Q6cZ2QGvqLyMTfyhyW_-C2Psbu0ZiwxUprLCuBvHD8sIBKLNvLN8NEgFoireDQ2EbyxQYB0sS4tF3fT6i6ezUVbn_M4M&_nc_ohc=IP30is5AgNUQ7kNvwHi5cHy&_nc_gid=RPQdk0bJhgGlHh9bSDqBew&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfSI1-3BmmKmDuvDBxcjzTMU-Sho6tqq3jn4psinAFVVHA&oe=68926590&_nc_sid=6ff7c8,Seguir,,0,0,0,,False,Erro de carregamento,0,,,False,0,0,0
lyandra_cristina_fernandes,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/451396925_372062922266827_8028306476733479486_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=107&_nc_oc=Q6cZ2QGHtoNmbAonuzCk4ef9ACxI0BGsPbQ3UgECotdJv-imifyMMPUUMMF-K98e1nU-Hv9xvl6npOj4EuvA-CuF1hRw&_nc_ohc=uH6YZQRD0e4Q7kNvwE6EXBO&_nc_gid=gvu-HAk3zvgm-4EKIYvuZA&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfS3uFpmVrQgyb3egC6njDh_Dw6SBxYmxySb-XcJb3q_Wg&oe=689264E0&_nc_sid=6ff7c8,Seguir,,0,0,0,,False,Erro inesperado,0,,,False,0,0,0
suellenmagalhaesferreira,,False,https://instagram.fpmw2-1.fna.fbcdn.net/v/t51.2885-19/471958878_1144133173786035_4584296666097569771_n.jpg?stp=dst-jpg_s150x150_tt6&efg=eyJ2ZW5jb2RlX3RhZyI6InByb2ZpbGVfcGljLmRqYW5nby4xMDgwLmMyIn0&_nc_ht=instagram.fpmw2-1.fna.fbcdn.net&_nc_cat=103&_nc_oc=Q6cZ2QGHtoNmbAonuzCk4ef9ACxI0BGsPbQ3UgECotdJv-imifyMMPUUMMF-K98e1nU-Hv9xvl6npOj4EuvA-CuF1hRw&_nc_ohc=wC3YKZVSKvkQ7kNvwF8vwL_&_nc_gid=gvu-HAk3zvgm-4EKIYvuZA&edm=APQMUHMBAAAA&ccb=7-5&oh=00_AfTU4UJJjuZF_5swU-0yAwRtp0wIsZQc_nM4rXCHz6Pzog&oe=68926D65&_nc_sid=6ff7c8,Seguir,suellenmagalhaesferreira Suellen Magalhães ferreira 16 posts 16 177 177 1.587 1.587,0,0,0,,False,Pública,0,,,False,0,0,0
