username,nome_completo,verificado,status_relacao,foto_perfil,arquivo_origem,data_leitura,quantidade_aparicoes,classe
grainne.phz,grainne.phz,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
claudioamuniz,claudioamuniz,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
mariadapazcamaragomes,mariadapazcamaragomes,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
wederferrazdelima,wederferrazdelima,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
lucianobkfe,lucianobkfe,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
kinleysnazell,kinleysnazell,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
oeduardojunqueira,oeduardojunqueira,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,2,outros
iyla_tyson,iyla_tyson,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
gleicyrodrigues.consultorarh,gleicyrodrigues.consultorarh,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,3,outros
leoboticario,leoboticario,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,2,outros
vanilsonmartins10,vanilsonmartins10,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,6,outros
sineide_coelho,sineide_coelho,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,7,outros
jessicalimaferr,jessicalimaferr,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
dzangelarodriguessidra,dzangelarodriguessidra,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,2,outros
juliabatista304,juliabatista304,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
gracielacampelo,gracielacampelo,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
katiane6694,katiane6694,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
lays_cirqueira,lays_cirqueira,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,5,outros
lara_milhomemm,lara_milhomemm,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,6,outros
ana_lubl9,ana_lubl9,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,6,outros
annacarolina4131,annacarolina4131,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
pollyana.patrizia,pollyana.patrizia,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
elainefarias1323,elainefarias1323,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
lucasluangr,lucasluangr,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
bruwninnn_rzt,bruwninnn_rzt,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
goncalvesdasilvacardosor6,goncalvesdasilvacardosor6,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
carm_enluciaferreirasoares,carm_enluciaferreirasoares,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,7,outros
franciele.santiago.89,franciele.santiago.89,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,2,outros
zepaulobm,zepaulobm,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
elizabete22cristina,elizabete22cristina,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
lavoropitangueiras,lavoropitangueiras,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
mliviabarros,mliviabarros,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
gabisacardosampaio,gabisacardosampaio,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,4,outros
cmecto.paraiso,cmecto.paraiso,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,4,outros
luan._.campos07,luan._.campos07,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
daysi_marielli,daysi_marielli,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
_shirleymedeiiros,_shirleymedeiiros,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
birodigital.oficial,birodigital.oficial,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
joselly_kaahh,joselly_kaahh,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
fabiocruzparaiso,fabiocruzparaiso,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,6,outros
resfriar_climatizacao_eletrica,resfriar_climatizacao_eletrica,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
fortcamerasrefrigeracao.pso,fortcamerasrefrigeracao.pso,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
clarice_p2,clarice_p2,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,2,outros
rosaliagoncalveslima,rosaliagoncalveslima,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
viniciuss_cirqueira,viniciuss_cirqueira,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
leyd_moura,leyd_moura,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
limaelieneabreu,limaelieneabreu,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
rosesmarinho,rosesmarinho,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,2,outros
gi.higienizacao,gi.higienizacao,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
eduardasiqueira.marketing,eduardasiqueira.marketing,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
rosineide.manhas,rosineide.manhas,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
aparecida_alvesdm,aparecida_alvesdm,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
nelmarosala,nelmarosala,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
unitins_oficial,unitins_oficial,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
rayr_aquinno,rayr_aquinno,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
josemariarodriguesdealmeida,josemariarodriguesdealmeida,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
deboraah_mars,deboraah_mars,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,3,outros
edson.franco.127,edson.franco.127,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
acicolinas,acicolinas,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,3,outros
imperiodascarnesoficial,imperiodascarnesoficial,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
leo_boy_063,leo_boy_063,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
luardalps_,luardalps_,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
closet_anneribeiro,closet_anneribeiro,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
adv.larissamariana,adv.larissamariana,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
keillamendes20,keillamendes20,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
jessica.santosz_,jessica.santosz_,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,3,outros
taiscristinasousapinheiro,taiscristinasousapinheiro,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,2,outros
joaoliramentor,joaoliramentor,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,3,outros
evandrosportmotos,evandrosportmotos,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
celiaturrideoliveira,celiaturrideoliveira,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,3,outros
yaragmmorais,yaragmmorais,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,4,outros
lucas.medrado_adv,lucas.medrado_adv,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
guilhermebulegon,guilhermebulegon,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
prgeansouza,prgeansouza,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,2,outros
luh_alves635,luh_alves635,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
cida_mariah_aparecida,cida_mariah_aparecida,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
flordecera_pso,flordecera_pso,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
emporio.viagens,emporio.viagens,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,2,outros
cristinasilva5068,cristinasilva5068,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
gloriaa_brito,gloriaa_brito,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
willyancardoso_,willyancardoso_,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
leonardobezerra_,leonardobezerra_,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
marcustadeu123,marcustadeu123,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,3,outros
carolinatmartins,carolinatmartins,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,3,outros
alexandre_eloi_,alexandre_eloi_,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
denilsonbandeira_of,denilsonbandeira_of,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
jaciraalvesbarbosa,jaciraalvesbarbosa,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
juliocesar.fazendas,juliocesar.fazendas,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
sophiaazamorim,sophiaazamorim,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,5,outros
josceliroberto,josceliroberto,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
erciliobezerra,erciliobezerra,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
studio_cv_naildesigner,studio_cv_naildesigner,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,2,outros
oliveira_murilo88,oliveira_murilo88,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
torresjales,torresjales,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,2,outros
a.s.bbrito,a.s.bbrito,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
renanairesteixeira,renanairesteixeira,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,2,outros
ivaneidesj,ivaneidesj,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
luanenigma,luanenigma,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
rfcerimonial,rfcerimonial,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,5,outros
vanessaalencaroficial,vanessaalencaroficial,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,3,outros
josi.nunes.980,josi.nunes.980,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
costagomesgleisson,costagomesgleisson,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
fernandobr158,fernandobr158,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
corinapd_souza,corinapd_souza,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,2,outros
stephanye.brunna,stephanye.brunna,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
almeidm_,almeidm_,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
isabela_xerente,isabela_xerente,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
mtt.fernandes,mtt.fernandes,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
lucivanpereiradsilva,lucivanpereiradsilva,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
daniel_mecanico_06,daniel_mecanico_06,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
danilo_g,danilo_g,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
sarah_jane010105,sarah_jane010105,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
igorfreitas5362,igorfreitas5362,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
toddynzzy,toddynzzy,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
jlucasvbina,jlucasvbina,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
gleiciane_mauricio,gleiciane_mauricio,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
wevila_sousa_miranda1,wevila_sousa_miranda1,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
lara_martins_de_melo,lara_martins_de_melo,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,2,outros
edimardasilvalima_3,edimardasilvalima_3,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
samoelmendesribeiro,samoelmendesribeiro,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
elizabete2742,elizabete2742,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
lucas_fellip_,lucas_fellip_,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
welder_santos0007,welder_santos0007,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
geison_cs,geison_cs,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
grupogaslar,grupogaslar,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
camila.vs0216,camila.vs0216,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,3,outros
marliuzapereira,marliuzapereira,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
iranilson.mota,iranilson.mota,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
lorennar21,lorennar21,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,3,outros
deborah.dayane.71,deborah.dayane.71,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,2,outros
victorbrunosantossilva,victorbrunosantossilva,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
artesanal.paraiso,artesanal.paraiso,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,3,outros
daniloribeiro472,daniloribeiro472,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
digitalprimeagencia,digitalprimeagencia,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
delmondesevania,delmondesevania,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
nayaraalves62,nayaraalves62,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
lucianapaulla1,lucianapaulla1,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
mariajoselopesdefranca,mariajoselopesdefranca,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,6,outros
viadutracelulares,viadutracelulares,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
vania.cavalcante.904108,vania.cavalcante.904108,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
paraisonograleoficial,paraisonograleoficial,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,5,outros
ferrari.wellyda,ferrari.wellyda,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,4,outros
postoeldorado3pso,postoeldorado3pso,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
efeitu.uniformes,efeitu.uniformes,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
rayanesantos838,rayanesantos838,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,2,outros
neide.goncalves.12327608,neide.goncalves.12327608,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,4,outros
izaqueucarlucio,izaqueucarlucio,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,5,outros
pedro.camposml,pedro.camposml,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
fecomercioto,fecomercioto,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,3,outros
wesleygabriel_gg,wesleygabriel_gg,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,5,outros
melissarodrigues2064,melissarodrigues2064,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
odiloj,odiloj,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,3,outros
tocantins.coop,tocantins.coop,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,5,outros
egnaldodamaso,egnaldodamaso,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,2,outros
wdenilsoncabral,wdenilsoncabral,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
visaocontabil,visaocontabil,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
botipharma.paraiso,botipharma.paraiso,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
pescados.paraiso,pescados.paraiso,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
emersonbarrosgestor_comercial,emersonbarrosgestor_comercial,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
marcelonevesmiranda,marcelonevesmiranda,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,2,outros
debortoli.agro,debortoli.agro,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
ademiltondsgn,ademiltondsgn,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
lojajuniorjoias,lojajuniorjoias,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
elcivania_pretinha,elcivania_pretinha,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,4,outros
orlandocunhacosta,orlandocunhacosta,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,4,outros
israel__estrela,israel__estrela,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
criamaisto,criamaisto,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
rogeriomesquitaoficial,rogeriomesquitaoficial,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
patriciac.pedri,patriciac.pedri,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
ligiamguerreiro,ligiamguerreiro,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
boutiquedajoparaiso,boutiquedajoparaiso,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
financascarmen,financascarmen,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,4,outros
jorgeivanji,jorgeivanji,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,2,outros
luana_raissaa,luana_raissaa,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,2,outros
fernanda_martins_marinho,fernanda_martins_marinho,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
davidrodriguesfcs,davidrodriguesfcs,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
jackeline_alencar98,jackeline_alencar98,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,3,outros
pollyannedborges,pollyannedborges,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,5,outros
macielreismaria,macielreismaria,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,2,outros
sevstutoriaescolar,sevstutoriaescolar,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,4,outros
danillogomesb,danillogomesb,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
afeipar_pso,afeipar_pso,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,4,outros
vanessacarvalhoou,vanessacarvalhoou,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,2,outros
olucasjard,olucasjard,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
gloriacabeloemaquiagem,gloriacabeloemaquiagem,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,2,outros
zulmiraroni,zulmiraroni,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,7,outros
amanda_oleal,amanda_oleal,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,5,outros
raquel.pereiradossantos.140,raquel.pereiradossantos.140,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,2,outros
adrielly.michelin,adrielly.michelin,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,6,outros
ojotapeseven,ojotapeseven,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
rebeca_slima,rebeca_slima,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
__boutiquedasbolsas,__boutiquedasbolsas,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,3,outros
vilanovanilva,vilanovanilva,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,4,outros
laisagabriela_,laisagabriela_,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
andrea_cristinaa,andrea_cristinaa,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
fabioglaydson,fabioglaydson,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,1,outros
jptvbr_oficial,jptvbr_oficial,False,Seguir,1,curtidas_completo_acipparaiso.csv,2025-08-28,6,outros
